Sum of civilian_deaths,country,Year,Quarter,Month,Day,Sum of fatalities,Sum of latitude,Sum of longitude,region,Sum of year
0,Afghanistan,2005,Qtr 2,May,23,4,96.185189,198.323658,Asia,6015
0,Afghanistan,2005,Qtr 2,May,27,1,31.918721,67.151789,Asia,2005
0,Afghanistan,2005,Qtr 2,May,30,17,65.22528,136.263512,Asia,4010
0,Afghanistan,2005,Qtr 2,June,2,4,64.933487,133.36667,Asia,4010
0,Afghanistan,2005,Qtr 2,June,3,7,226.95588099999998,466.55634,Asia,14035
0,Afghanistan,2005,Qtr 2,June,4,1,31.974191,66.723663,Asia,2005
3,Afghanistan,2005,Qtr 2,June,7,3,63.722347,134.033533,Asia,4010
0,Afghanistan,2005,Qtr 2,June,8,2,32.5302,69.2634,Asia,2005
0,Afghanistan,2005,Qtr 2,June,9,2,32.1602,65.89529,Asia,2005
0,Afghanistan,2005,Qtr 2,June,10,8,32.971113,69.487192,Asia,2005
0,Afghanistan,2005,Qtr 2,June,12,2,31.611795,65.705795,Asia,2005
0,Afghanistan,2005,Qtr 2,June,13,1,31.611795,65.705795,Asia,2005
2,Afghanistan,2005,Qtr 2,June,14,10,99.58838999999999,205.581081,Asia,6015
0,Afghanistan,2005,Qtr 2,June,15,2,32.378207,66.335951,Asia,2005
0,Afghanistan,2005,Qtr 2,June,16,3,66.110037,137.184703,Asia,4010
0,Afghanistan,2005,Qtr 2,June,17,4,63.080455,130.007358,Asia,4010
0,Afghanistan,2005,Qtr 2,June,18,4,32.612577,66.688212,Asia,2005
1,Afghanistan,2005,Qtr 2,June,19,36,194.084998,387.390337,Asia,12030
0,Afghanistan,2005,Qtr 2,June,20,13,32.109373,63.972829,Asia,2005
0,Afghanistan,2005,Qtr 2,June,21,89,64.990784,133.024163,Asia,4010
0,Afghanistan,2005,Qtr 2,June,24,2,32.563758,68.131147,Asia,2005
0,Afghanistan,2005,Qtr 2,June,25,1,32.10368,66.905121,Asia,2005
0,Afghanistan,2005,Qtr 2,June,27,11,67.774723,135.279896,Asia,4010
1,Afghanistan,2005,Qtr 2,June,28,27,134.840265,273.968983,Asia,8020
0,Afghanistan,2005,Qtr 2,June,30,3,129.09572500000002,265.182438,Asia,8020
17,Afghanistan,2005,Qtr 3,July,1,48,67.62656100000001,136.225926,Asia,4010
0,Afghanistan,2005,Qtr 3,July,2,17,129.476423,266.657701,Asia,8020
0,Afghanistan,2005,Qtr 3,July,4,2,30.15106,63.879346,Asia,2005
0,Afghanistan,2005,Qtr 3,July,6,2,31.00568,66.4002,Asia,2005
0,Afghanistan,2005,Qtr 3,July,9,10,29.433333,64.05,Asia,2005
2,Afghanistan,2005,Qtr 3,July,10,9,129.658307,268.744818,Asia,8020
0,Afghanistan,2005,Qtr 3,July,11,19,65.225154,133.376424,Asia,4010
0,Afghanistan,2005,Qtr 3,July,12,1,32.83333,66,Asia,2005
0,Afghanistan,2005,Qtr 3,July,13,0,33.383334,69.883334,Asia,2005
0,Afghanistan,2005,Qtr 3,July,14,0,33.383334,69.883334,Asia,2005
0,Afghanistan,2005,Qtr 3,July,15,12,30.170891,66.174789,Asia,2005
0,Afghanistan,2005,Qtr 3,July,20,1,32.10368,66.905121,Asia,2005
0,Afghanistan,2005,Qtr 3,July,21,2,31,64,Asia,2005
0,Afghanistan,2005,Qtr 3,July,22,1,31.640454,65.397591,Asia,2005
0,Afghanistan,2005,Qtr 3,July,23,2,63.69225,131.713153,Asia,4010
0,Afghanistan,2005,Qtr 3,July,24,2,32.0036,64.7836,Asia,2005
0,Afghanistan,2005,Qtr 3,July,25,53,96.169392,196.681386,Asia,6015
0,Afghanistan,2005,Qtr 3,July,26,6,64.015605,133.946886,Asia,4010
0,Afghanistan,2005,Qtr 3,July,28,15,97.45650800000001,197.867619,Asia,6015
0,Afghanistan,2005,Qtr 3,July,29,7,65.772311,137.24423,Asia,4010
0,Afghanistan,2005,Qtr 3,July,30,3,32.920909,65.474153,Asia,2005
0,Afghanistan,2005,Qtr 3,August,1,37,102.212692,206.847524,Asia,6015
0,Afghanistan,2005,Qtr 3,August,2,8,102.477958,206.895383,Asia,6015
0,Afghanistan,2005,Qtr 3,August,3,2,66.3,136.583333,Asia,4010
0,Afghanistan,2005,Qtr 3,August,4,4,98.33455700000002,201.325041,Asia,6015
0,Afghanistan,2005,Qtr 3,August,6,11,131.47077099999998,267.860784,Asia,8020
0,Afghanistan,2005,Qtr 3,August,8,17,32.612577,66.688212,Asia,2005
0,Afghanistan,2005,Qtr 3,August,9,7,65.80213599999999,136.743008,Asia,4010
3,Afghanistan,2005,Qtr 3,August,10,7,64.7836,133.9872,Asia,4010
0,Afghanistan,2005,Qtr 3,August,11,3,63.97518,133.192429,Asia,4010
0,Afghanistan,2005,Qtr 3,August,12,8,131.967914,269.614452,Asia,8020
0,Afghanistan,2005,Qtr 3,August,13,4,33,65,Asia,2005
0,Afghanistan,2005,Qtr 3,August,14,27,97.517739,198.746072,Asia,6015
0,Afghanistan,2005,Qtr 3,August,15,45,32.612577,66.688212,Asia,2005
0,Afghanistan,2005,Qtr 3,August,17,7,63.617008,131.206697,Asia,4010
1,Afghanistan,2005,Qtr 3,August,18,10,199.650146,409.0801,Asia,12030
0,Afghanistan,2005,Qtr 3,August,21,8,97.376098,199.207901,Asia,6015
0,Afghanistan,2005,Qtr 3,August,22,18,66.16666,133.75,Asia,4010
0,Afghanistan,2005,Qtr 3,August,23,21,160.132749,330.235744,Asia,10025
0,Afghanistan,2005,Qtr 3,August,24,4,31,65.75,Asia,2005
2,Afghanistan,2005,Qtr 3,August,25,2,31.579996,64.377396,Asia,2005
0,Afghanistan,2005,Qtr 3,August,26,1,32.854693,68.476915,Asia,2005
0,Afghanistan,2005,Qtr 3,August,28,7,66.527087,136.674297,Asia,4010
0,Afghanistan,2005,Qtr 3,August,29,1,33.076343,65.089721,Asia,2005
0,Afghanistan,2005,Qtr 3,August,30,8,32.84419,66.7396,Asia,2005
1,Afghanistan,2005,Qtr 3,August,31,4,32.557169,62.897108,Asia,2005
0,Afghanistan,2005,Qtr 3,September,1,4,65.715317,128.815256,Asia,4010
0,Afghanistan,2005,Qtr 3,September,2,8,63.873261,129.804187,Asia,4010
0,Afghanistan,2005,Qtr 3,September,4,26,126.37875,262.901441,Asia,8020
0,Afghanistan,2005,Qtr 3,September,5,11,65.35596699999999,134.575657,Asia,4010
0,Afghanistan,2005,Qtr 3,September,6,0,32.5081,67.6678,Asia,2005
0,Afghanistan,2005,Qtr 3,September,7,8,64.76516699999999,132.353981,Asia,4010
0,Afghanistan,2005,Qtr 3,September,9,30,31.829363,64.608526,Asia,2005
1,Afghanistan,2005,Qtr 3,September,10,1,34.232594,70.310089,Asia,2005
0,Afghanistan,2005,Qtr 3,September,11,2,31.583123,65.643074,Asia,2005
0,Afghanistan,2005,Qtr 3,September,12,1,34,69.25,Asia,2005
0,Afghanistan,2005,Qtr 3,September,13,5,64.168721,134.401789,Asia,4010
0,Afghanistan,2005,Qtr 3,September,14,10,98.15369,197.150716,Asia,6015
0,Afghanistan,2005,Qtr 3,September,15,1,33.33333,67.75,Asia,2005
0,Afghanistan,2005,Qtr 3,September,16,12,97.27814000000001,201.542339,Asia,6015
1,Afghanistan,2005,Qtr 3,September,17,2,64.38333399999999,133.883334,Asia,4010
0,Afghanistan,2005,Qtr 3,September,18,6,132.542183,275.100186,Asia,8020
0,Afghanistan,2005,Qtr 3,September,20,7,65.580948,132.772392,Asia,4010
0,Afghanistan,2005,Qtr 3,September,21,2,32.493212,69.216998,Asia,2005
0,Afghanistan,2005,Qtr 3,September,22,11,32.584696,65.465693,Asia,2005
0,Afghanistan,2005,Qtr 3,September,23,4,33.0522,65.5305,Asia,2005
0,Afghanistan,2005,Qtr 3,September,25,0,32.612577,66.688212,Asia,2005
2,Afghanistan,2005,Qtr 3,September,26,11,99.48209399999999,200.990899,Asia,6015
1,Afghanistan,2005,Qtr 3,September,27,3,34.95,71.133333,Asia,2005
4,Afghanistan,2005,Qtr 3,September,28,10,34.531094,69.162796,Asia,2005
1,Afghanistan,2005,Qtr 3,September,30,4,63.310728,130.440072,Asia,4010
1,Afghanistan,2005,Qtr 4,October,1,2,31.579996,64.377396,Asia,2005
0,Afghanistan,2005,Qtr 4,October,2,32,65.270929,138.312776,Asia,4010
0,Afghanistan,2005,Qtr 4,October,3,2,31.918721,67.151789,Asia,2005
5,Afghanistan,2005,Qtr 4,October,4,8,63.086135,132.407558,Asia,4010
1,Afghanistan,2005,Qtr 4,October,5,4,63.434752,133.475485,Asia,4010
0,Afghanistan,2005,Qtr 4,October,6,6,31.82004,64.570518,Asia,2005
0,Afghanistan,2005,Qtr 4,October,7,1,31.82004,64.570518,Asia,2005
0,Afghanistan,2005,Qtr 4,October,9,6,128.87476900000001,270.7892,Asia,8020
0,Afghanistan,2005,Qtr 4,October,10,37,62.789234,128.533784,Asia,4010
0,Afghanistan,2005,Qtr 4,October,11,1,32.326913,67.897543,Asia,2005
0,Afghanistan,2005,Qtr 4,October,12,1,31.640454,65.397591,Asia,2005
0,Afghanistan,2005,Qtr 4,October,13,10,30.987916,66.169753,Asia,2005
0,Afghanistan,2005,Qtr 4,October,14,2,31.557203,65.434295,Asia,2005
0,Afghanistan,2005,Qtr 4,October,16,7,63.120374,130.744325,Asia,4010
0,Afghanistan,2005,Qtr 4,October,17,4,31.5819,64.99308,Asia,2005
0,Afghanistan,2005,Qtr 4,October,18,3,62.713329,130.555606,Asia,4010
0,Afghanistan,2005,Qtr 4,October,20,5,98.92594399999999,198.040282,Asia,6015
0,Afghanistan,2005,Qtr 4,October,21,13,32.520244,64.89578,Asia,2005
1,Afghanistan,2005,Qtr 4,October,22,1,33.383334,69.883334,Asia,2005
2,Afghanistan,2005,Qtr 4,October,23,2,31.611795,65.705795,Asia,2005
6,Afghanistan,2005,Qtr 4,October,24,13,100.135796,203.563858,Asia,6015
0,Afghanistan,2005,Qtr 4,October,25,7,63.79156400000001,134.267529,Asia,4010
0,Afghanistan,2005,Qtr 4,October,27,16,97.16591600000001,196.660364,Asia,6015
0,Afghanistan,2005,Qtr 4,October,28,1,32.416667,68.75,Asia,2005
0,Afghanistan,2005,Qtr 4,October,29,1,32.971113,69.487192,Asia,2005
1,Afghanistan,2005,Qtr 4,October,31,3,66.432444,135.23935,Asia,4010
0,Afghanistan,2005,Qtr 4,November,1,5,29.433333,64.05,Asia,2005
0,Afghanistan,2005,Qtr 4,November,4,1,32.88363,68.06357,Asia,2005
0,Afghanistan,2005,Qtr 4,November,7,1,31.579996,64.377396,Asia,2005
0,Afghanistan,2005,Qtr 4,November,9,16,130.555751,267.332651,Asia,8020
0,Afghanistan,2005,Qtr 4,November,10,1,32.30759,67.2006,Asia,2005
0,Afghanistan,2005,Qtr 4,November,11,1,68.061195,139.239412,Asia,4010
0,Afghanistan,2005,Qtr 4,November,12,3,31.625941,63.861445,Asia,2005
0,Afghanistan,2005,Qtr 4,November,13,2,61.120517,129.181021,Asia,4010
0,Afghanistan,2005,Qtr 4,November,14,2,34.95,71.133333,Asia,2005
0,Afghanistan,2005,Qtr 4,November,15,8,98.835751,203.691822,Asia,6015
3,Afghanistan,2005,Qtr 4,November,16,4,66.561795,136.839128,Asia,4010
0,Afghanistan,2005,Qtr 4,November,17,2,64.407966,135.076426,Asia,4010
0,Afghanistan,2005,Qtr 4,November,19,2,32.120374,64.994325,Asia,2005
0,Afghanistan,2005,Qtr 4,November,20,2,33.305843,68.446963,Asia,2005
2,Afghanistan,2005,Qtr 4,November,21,5,97.417123,201.366958,Asia,6015
0,Afghanistan,2005,Qtr 4,November,22,2,32.679049,65.912087,Asia,2005
0,Afghanistan,2005,Qtr 4,November,23,4,66.850294,134.13395,Asia,4010
0,Afghanistan,2005,Qtr 4,November,24,0,34.2382,70.1825,Asia,2005
0,Afghanistan,2005,Qtr 4,November,26,3,65.0963,135.669811,Asia,4010
0,Afghanistan,2005,Qtr 4,November,27,1,32.156467,66.488106,Asia,2005
0,Afghanistan,2005,Qtr 4,November,29,2,66.281023,137.639392,Asia,4010
0,Afghanistan,2005,Qtr 4,November,30,0,31.829363,64.608526,Asia,2005
0,Afghanistan,2005,Qtr 4,December,2,5,64.443862,130.440635,Asia,4010
0,Afghanistan,2005,Qtr 4,December,4,13,63.22359,131.41159,Asia,4010
2,Afghanistan,2005,Qtr 4,December,5,4,64.463105,133.298492,Asia,4010
0,Afghanistan,2005,Qtr 4,December,6,10,32.920909,65.474153,Asia,2005
0,Afghanistan,2005,Qtr 4,December,8,2,33.016315,65.04411,Asia,2005
0,Afghanistan,2005,Qtr 4,December,9,14,63.6087,131.585729,Asia,4010
0,Afghanistan,2005,Qtr 4,December,10,5,32.584696,65.465693,Asia,2005
0,Afghanistan,2005,Qtr 4,December,11,0,31.611795,65.705795,Asia,2005
0,Afghanistan,2005,Qtr 4,December,15,2,31.611795,65.705795,Asia,2005
0,Afghanistan,2005,Qtr 4,December,16,3,32.5515,65.9898,Asia,2005
0,Afghanistan,2005,Qtr 4,December,17,7,65.186496,132.958193,Asia,4010
0,Afghanistan,2005,Qtr 4,December,18,3,34.706,70.9771,Asia,2005
0,Afghanistan,2005,Qtr 4,December,19,1,32.120374,64.994325,Asia,2005
0,Afghanistan,2005,Qtr 4,December,22,3,33.353,68.5479,Asia,2005
0,Afghanistan,2005,Qtr 4,December,23,4,31.6235,65.0519,Asia,2005
0,Afghanistan,2005,Qtr 4,December,28,2,34.87455,71.146812,Asia,2005
0,Afghanistan,2005,Qtr 4,December,29,4,30.852922,64.131675,Asia,2005
0,Afghanistan,2006,Qtr 1,January,2,1,64.123751,132.693167,Asia,4012
9,Afghanistan,2006,Qtr 1,January,5,11,32.62675,65.873313,Asia,2006
1,Afghanistan,2006,Qtr 1,January,7,1,34.428844,70.45575,Asia,2006
0,Afghanistan,2006,Qtr 1,January,12,1,33.383675,70.190835,Asia,2006
0,Afghanistan,2006,Qtr 1,January,13,11,66.00583499999999,135.340785,Asia,4012
1,Afghanistan,2006,Qtr 1,January,14,6,98.099361,202.726837,Asia,6018
2,Afghanistan,2006,Qtr 1,January,15,4,31.611795,65.705795,Asia,2006
2,Afghanistan,2006,Qtr 1,January,16,5,31.611795,65.705795,Asia,2006
1,Afghanistan,2006,Qtr 1,January,20,1,33.305843,68.446963,Asia,2006
0,Afghanistan,2006,Qtr 1,January,21,1,33.374819,68.325011,Asia,2006
0,Afghanistan,2006,Qtr 1,January,24,2,32.389617,68.945449,Asia,2006
0,Afghanistan,2006,Qtr 1,January,25,1,30.120517,65.181021,Asia,2006
0,Afghanistan,2006,Qtr 1,January,26,7,30.120517,65.181021,Asia,2006
0,Afghanistan,2006,Qtr 1,January,27,2,31.829363,64.608526,Asia,2006
1,Afghanistan,2006,Qtr 1,February,1,6,33.530101,70.076616,Asia,2006
0,Afghanistan,2006,Qtr 1,February,3,39,128.060579,260.608151,Asia,8024
0,Afghanistan,2006,Qtr 1,February,4,10,129.117065,261.905754,Asia,8024
0,Afghanistan,2006,Qtr 1,February,6,2,68.04710299999999,140.090724,Asia,4012
6,Afghanistan,2006,Qtr 1,February,7,15,66.007409,134.571974,Asia,4012
0,Afghanistan,2006,Qtr 1,February,10,8,69.953026,141.996247,Asia,4012
0,Afghanistan,2006,Qtr 1,February,12,7,96.721011,199.50042,Asia,6018
0,Afghanistan,2006,Qtr 1,February,13,5,67.325446,136.329291,Asia,4012
0,Afghanistan,2006,Qtr 1,February,14,2,32.489324,62.065236,Asia,2006
0,Afghanistan,2006,Qtr 1,February,15,4,63.540329,129.85307,Asia,4012
0,Afghanistan,2006,Qtr 1,February,16,2,31.5819,64.99308,Asia,2006
0,Afghanistan,2006,Qtr 1,February,19,3,31.625941,63.861445,Asia,2006
0,Afghanistan,2006,Qtr 1,February,23,7,95.18064100000001,194.70722,Asia,6018
0,Afghanistan,2006,Qtr 1,February,26,1,32.630096,62.480503,Asia,2006
0,Afghanistan,2006,Qtr 1,February,28,1,32.62675,65.873313,Asia,2006
0,Afghanistan,2006,Qtr 1,March,1,1,31.829363,64.608526,Asia,2006
0,Afghanistan,2006,Qtr 1,March,2,1,32.120374,64.994325,Asia,2006
0,Afghanistan,2006,Qtr 1,March,3,12,161.203085,329.472331,Asia,10030
0,Afghanistan,2006,Qtr 1,March,4,8,94.810531,195.497335,Asia,6018
1,Afghanistan,2006,Qtr 1,March,8,3,34.2859,70.3861,Asia,2006
0,Afghanistan,2006,Qtr 1,March,9,4,30.1889,63.0796,Asia,2006
0,Afghanistan,2006,Qtr 1,March,10,0,31.579996,64.377396,Asia,2006
2,Afghanistan,2006,Qtr 1,March,11,7,99.15703500000001,198.024241,Asia,6018
2,Afghanistan,2006,Qtr 1,March,12,8,127.041204,264.80164,Asia,8024
1,Afghanistan,2006,Qtr 1,March,13,10,96.817187,201.769453,Asia,6018
0,Afghanistan,2006,Qtr 1,March,17,9,31.5819,64.99308,Asia,2006
0,Afghanistan,2006,Qtr 1,March,18,15,130.88189599999998,269.909782,Asia,8024
0,Afghanistan,2006,Qtr 1,March,20,4,32.465816,64.737566,Asia,2006
0,Afghanistan,2006,Qtr 1,March,21,22,63.852799999999995,132.479645,Asia,4012
0,Afghanistan,2006,Qtr 1,March,23,1,32.465816,64.737566,Asia,2006
0,Afghanistan,2006,Qtr 1,March,25,8,32.120374,64.994325,Asia,2006
4,Afghanistan,2006,Qtr 1,March,26,4,30.852922,64.131675,Asia,2006
0,Afghanistan,2006,Qtr 1,March,28,15,126.38538700000001,258.873435,Asia,8024
0,Afghanistan,2006,Qtr 1,March,29,34,32.120374,64.994325,Asia,2006
2,Afghanistan,2006,Qtr 1,March,30,8,98.90309199999999,200.527574,Asia,6018
0,Afghanistan,2006,Qtr 1,March,31,13,162.98165300000002,330.766479,Asia,10030
0,Afghanistan,2006,Qtr 2,April,1,7,63.411263000000005,129.601606,Asia,4012
0,Afghanistan,2006,Qtr 2,April,2,8,96.739795,198.988365,Asia,6018
1,Afghanistan,2006,Qtr 2,April,3,2,31.756763,65.647486,Asia,2006
0,Afghanistan,2006,Qtr 2,April,4,4,64.452709,127.74206,Asia,4012
0,Afghanistan,2006,Qtr 2,April,5,2,65.529823,133.249156,Asia,4012
0,Afghanistan,2006,Qtr 2,April,6,0,34.940555,69.265277,Asia,2006
0,Afghanistan,2006,Qtr 2,April,7,3,96.166186,194.109287,Asia,6018
0,Afghanistan,2006,Qtr 2,April,8,2,32.120374,64.994325,Asia,2006
0,Afghanistan,2006,Qtr 2,April,9,2,32.519206,69.265509,Asia,2006
0,Afghanistan,2006,Qtr 2,April,10,3,62.270823,128.091336,Asia,4012
7,Afghanistan,2006,Qtr 2,April,11,14,104.71225000000001,213.225645,Asia,6018
0,Afghanistan,2006,Qtr 2,April,12,8,101.50320599999998,205.38839,Asia,6018
0,Afghanistan,2006,Qtr 2,April,13,2,32.92962,66.2608,Asia,2006
0,Afghanistan,2006,Qtr 2,April,14,51,127.99061,264.63843,Asia,8024
7,Afghanistan,2006,Qtr 2,April,15,15,132.949671,269.134496,Asia,8024
0,Afghanistan,2006,Qtr 2,April,17,6,66.97823,138.051933,Asia,4012
0,Afghanistan,2006,Qtr 2,April,18,1,35.75,69,Asia,2006
0,Afghanistan,2006,Qtr 2,April,19,0,34.290316,70.761085,Asia,2006
0,Afghanistan,2006,Qtr 2,April,20,6,31.5819,64.99308,Asia,2006
0,Afghanistan,2006,Qtr 2,April,21,1,32.584696,65.465693,Asia,2006
0,Afghanistan,2006,Qtr 2,April,22,4,32.18459,65.88589,Asia,2006
0,Afghanistan,2006,Qtr 2,April,23,5,97.74248700000001,201.546786,Asia,6018
0,Afghanistan,2006,Qtr 2,April,24,9,63.942635,130.893691,Asia,4012
2,Afghanistan,2006,Qtr 2,April,25,6,69.271844,140.026394,Asia,4012
0,Afghanistan,2006,Qtr 2,April,26,1,32.120374,64.994325,Asia,2006
0,Afghanistan,2006,Qtr 2,April,28,9,62.713329,130.555606,Asia,4012
0,Afghanistan,2006,Qtr 2,April,29,20,97.620869,195.077149,Asia,6018
0,Afghanistan,2006,Qtr 2,April,30,14,202.51964099999998,410.683654,Asia,12036
1,Afghanistan,2006,Qtr 2,May,1,6,163.661223,329.795617,Asia,10030
0,Afghanistan,2006,Qtr 2,May,2,4,130.912645,262.665319,Asia,8024
0,Afghanistan,2006,Qtr 2,May,3,9,97.56806,196.7449,Asia,6018
0,Afghanistan,2006,Qtr 2,May,4,2,32.3931,64.4937,Asia,2006
0,Afghanistan,2006,Qtr 2,May,5,6,101.314493,206.829761,Asia,6018
0,Afghanistan,2006,Qtr 2,May,6,0,32.830315,68.899467,Asia,2006
0,Afghanistan,2006,Qtr 2,May,8,9,65.071762,136.558984,Asia,4012
1,Afghanistan,2006,Qtr 2,May,9,4,63.70037,129.371721,Asia,4012
0,Afghanistan,2006,Qtr 2,May,10,1,33.220631,67.996501,Asia,2006
0,Afghanistan,2006,Qtr 2,May,14,17,62.652871000000005,129.535411,Asia,4012
0,Afghanistan,2006,Qtr 2,May,15,5,100.56473299999999,197.642392,Asia,6018
0,Afghanistan,2006,Qtr 2,May,16,4,33.494694,70.004791,Asia,2006
3,Afghanistan,2006,Qtr 2,May,17,182,94.495924,195.088352,Asia,6018
4,Afghanistan,2006,Qtr 2,May,18,29,198.81336900000002,392.122929,Asia,12036
1,Afghanistan,2006,Qtr 2,May,19,29,65.405089,130.512867,Asia,4012
0,Afghanistan,2006,Qtr 2,May,20,31,127.853325,262.426862,Asia,8024
18,Afghanistan,2006,Qtr 2,May,21,42,134.112764,264.879245,Asia,8024
0,Afghanistan,2006,Qtr 2,May,22,15,33.016315,65.04411,Asia,2006
0,Afghanistan,2006,Qtr 2,May,23,29,66.719837,130.212029,Asia,4012
4,Afghanistan,2006,Qtr 2,May,24,18,64.372511,133.320631,Asia,4012
3,Afghanistan,2006,Qtr 2,May,26,25,161.574039,334.309858,Asia,10030
0,Afghanistan,2006,Qtr 2,May,28,4,33.408092,68.385391,Asia,2006
0,Afghanistan,2006,Qtr 2,May,29,9,96.440685,198.260299,Asia,6018
0,Afghanistan,2006,Qtr 2,May,31,3,65.138687,133.257544,Asia,4012
0,Afghanistan,2006,Qtr 2,June,1,5,162.73188199999998,331.392096,Asia,10030
3,Afghanistan,2006,Qtr 2,June,2,36,130.429413,266.031386,Asia,8024
0,Afghanistan,2006,Qtr 2,June,3,21,130.823366,264.335811,Asia,8024
4,Afghanistan,2006,Qtr 2,June,4,32,128.900004,264.909255,Asia,8024
0,Afghanistan,2006,Qtr 2,June,5,37,97.157652,199.340065,Asia,6018
0,Afghanistan,2006,Qtr 2,June,6,6,102.543999,211.24064,Asia,6018
0,Afghanistan,2006,Qtr 2,June,7,7,66.176749,134.290015,Asia,4012
0,Afghanistan,2006,Qtr 2,June,8,25,165.305949,331.578334,Asia,10030
3,Afghanistan,2006,Qtr 2,June,9,6,99.238802,198.728295,Asia,6018
0,Afghanistan,2006,Qtr 2,June,10,7,97.967149,196.719298,Asia,6018
0,Afghanistan,2006,Qtr 2,June,11,39,129.55736,264.058114,Asia,8024
0,Afghanistan,2006,Qtr 2,June,12,1,33.414025,68.207658,Asia,2006
0,Afghanistan,2006,Qtr 2,June,13,4,99.665816,203.120899,Asia,6018
0,Afghanistan,2006,Qtr 2,June,14,52,198.07307,411.416654,Asia,12036
0,Afghanistan,2006,Qtr 2,June,15,3,65.05292800000001,133.035154,Asia,4012
0,Afghanistan,2006,Qtr 2,June,16,51,131.733159,268.348317,Asia,8024
0,Afghanistan,2006,Qtr 2,June,17,18,128.54556300000002,259.366237,Asia,8024
0,Afghanistan,2006,Qtr 2,June,18,21,163.133435,327.591681,Asia,10030
0,Afghanistan,2006,Qtr 2,June,19,5,33.016315,65.04411,Asia,2006
0,Afghanistan,2006,Qtr 2,June,20,59,264.52169100000003,540.860101,Asia,16048
1,Afghanistan,2006,Qtr 2,June,21,25,99.721818,202.893641,Asia,6018
0,Afghanistan,2006,Qtr 2,June,22,12,64.51576299999999,129.815726,Asia,4012
0,Afghanistan,2006,Qtr 2,June,23,49,95.310716,196.627885,Asia,6018
0,Afghanistan,2006,Qtr 2,June,24,47,31.072875,65.158015,Asia,2006
0,Afghanistan,2006,Qtr 2,June,25,1,34.95455,70.914272,Asia,2006
0,Afghanistan,2006,Qtr 2,June,26,35,165.73680299999998,334.82908,Asia,10030
0,Afghanistan,2006,Qtr 2,June,27,16,65.520274,133.384525,Asia,4012
0,Afghanistan,2006,Qtr 2,June,28,19,129.16287,260.884576,Asia,8024
1,Afghanistan,2006,Qtr 2,June,29,3,66.874421,138.191489,Asia,4012
0,Afghanistan,2006,Qtr 2,June,30,19,99.067969,202.530226,Asia,6018
1,Afghanistan,2006,Qtr 3,July,1,14,64.240748,129.98865,Asia,4012
0,Afghanistan,2006,Qtr 3,July,2,17,97.87990500000001,197.693951,Asia,6018
0,Afghanistan,2006,Qtr 3,July,3,14,63.252249,131.103386,Asia,4012
12,Afghanistan,2006,Qtr 3,July,4,37,32.414291,65.02169,Asia,2006
0,Afghanistan,2006,Qtr 3,July,5,16,163.714678,338.109004,Asia,10030
0,Afghanistan,2006,Qtr 3,July,6,9,64.893115,129.78271,Asia,4012
0,Afghanistan,2006,Qtr 3,July,7,4,64.817004,136.181261,Asia,4012
0,Afghanistan,2006,Qtr 3,July,8,24,128.73881500000002,265.749795,Asia,8024
0,Afghanistan,2006,Qtr 3,July,9,49,130.105093,265.608887,Asia,8024
0,Afghanistan,2006,Qtr 3,July,10,2,32.120374,64.994325,Asia,2006
0,Afghanistan,2006,Qtr 3,July,11,33,97.461186,200.215077,Asia,6018
1,Afghanistan,2006,Qtr 3,July,12,23,130.08497,266.418941,Asia,8024
0,Afghanistan,2006,Qtr 3,July,13,32,194.80804899999998,393.241715,Asia,12036
0,Afghanistan,2006,Qtr 3,July,14,10,97.789917,202.626082,Asia,6018
2,Afghanistan,2006,Qtr 3,July,15,39,128.584745,264.192338,Asia,8024
4,Afghanistan,2006,Qtr 3,July,16,9,132.254256,264.475213,Asia,8024
0,Afghanistan,2006,Qtr 3,July,17,12,128.711959,262.564126,Asia,8024
0,Afghanistan,2006,Qtr 3,July,18,2,64.500905,129.851549,Asia,4012
0,Afghanistan,2006,Qtr 3,July,19,2,31.1308,64.211029,Asia,2006
0,Afghanistan,2006,Qtr 3,July,20,6,30.852922,64.131675,Asia,2006
0,Afghanistan,2006,Qtr 3,July,21,15,98.689191,203.127676,Asia,6018
8,Afghanistan,2006,Qtr 3,July,22,17,97.543307,203.297835,Asia,6018
0,Afghanistan,2006,Qtr 3,July,23,19,31.579996,64.377396,Asia,2006
1,Afghanistan,2006,Qtr 3,July,24,17,163.590587,331.467057,Asia,10030
3,Afghanistan,2006,Qtr 3,July,25,26,195.707865,397.290627,Asia,12036
0,Afghanistan,2006,Qtr 3,July,26,6,62.464717,129.83747,Asia,4012
0,Afghanistan,2006,Qtr 3,July,27,8,98.07807700000001,200.474412,Asia,6018
0,Afghanistan,2006,Qtr 3,July,28,20,100.44726,203.490135,Asia,6018
0,Afghanistan,2006,Qtr 3,July,29,23,64.44059,132.026831,Asia,4012
0,Afghanistan,2006,Qtr 3,July,30,34,127.89883800000001,267.741479,Asia,8024
3,Afghanistan,2006,Qtr 3,July,31,8,34.3856,70.4428,Asia,2006
0,Afghanistan,2006,Qtr 3,August,1,22,97.712879,198.016413,Asia,6018
0,Afghanistan,2006,Qtr 3,August,2,10,30.852922,64.131675,Asia,2006
21,Afghanistan,2006,Qtr 3,August,3,35,160.994243,329.907986,Asia,10030
0,Afghanistan,2006,Qtr 3,August,4,3,64.995925,133.200738,Asia,4012
